WARNING: 2 open meshes merged
     Merged: Wing_CG
     Merged: KFm2_step
...Mass Properties...
7 Num Comps
5 Total Num Meshes
4016 Total Num Tris

4.655665717793831e-01             Total Mass
2.569644107689800e-01 5.024768053444945e-07 1.532023857595129e-02       Center of Gravity
3.115369207936352e-03 1.745953226999080e-02 2.002626226761210e-02       Ixx, Iyy, Izz
-2.934905826618012e-08 -2.176962932311376e-05 1.240129649434653e-07       Ixy, Ixz, Iyz
3.801506250755570e-03             Volume

Name	Mass	cgX	cgY	cgZ	Ixx	Iyy	Izz	Ixy	Ixz	Iyz	Volume
-1.748490972041325e-03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.315393072680410e-04
4.162234986999111e-03	1.716128969647461e-05	4.162234986999099e-03	-3.299020751957901e-05	2.519146148038777e-03	2.248300827154918e-10	2.506968742957451e-10	2.239492542121273e-10	2.092385279894279e-12	-1.161034014778329e-13	2.088288908716762e-12	1.528312567196419e-04
1.007296094603956e-02	6.113068996433780e-05	8.413635972630279e-03	-6.351650896335535e-06	2.555149394851651e-03	1.801501917994924e-09	1.338654745589741e-09	2.215211108503538e-09	-1.309075077154608e-11	2.038872079846157e-12	1.876074450550089e-11	1.759095967555315e-04
1.598368690508000e-02	1.348704560700890e-04	1.255252451377508e-02	-9.172868745528601e-06	2.580476735590879e-03	6.901541276885057e-09	4.359556389737873e-09	9.198419245281966e-09	-1.625133695448362e-11	1.272713607400711e-11	4.230466984910696e-11	1.999978258784134e-04
2.189441286412043e-02	2.406637980539730e-04	1.665912300102117e-02	-7.536429150108457e-06	2.606529755826877e-03	1.911724556977426e-08	1.113939233633977e-08	2.652249038727324e-08	-1.558585026819625e-11	4.567815027382589e-11	8.033662703135178e-11	2.248039924395762e-04
2.780513882316088e-02	3.803525348696560e-04	2.075262239430344e-02	-5.333635618044154e-06	2.622820059910279e-03	4.386599389275984e-08	2.425891600146950e-08	6.214631058195117e-08	-3.062497570238821e-11	8.712337424642765e-11	1.518350256071342e-10	2.503495663290903e-04
3.371586478220132e-02	5.547592160590973e-04	2.482804109286668e-02	-2.646407371086573e-06	2.630233886743067e-03	8.789847823789877e-08	4.704098989131339e-08	1.261240864803477e-07	-3.529786193100223e-11	1.224809374952433e-10	2.335454812376914e-10	2.766554429607826e-04
3.962659074124177e-02	7.648935295106666e-04	2.889355210905957e-02	-2.090751542222120e-06	2.630629153876127e-03	1.599854918079902e-07	8.367925715705035e-08	2.313844446559857e-07	-5.929756903201913e-11	1.232343016189187e-10	3.448738909238819e-10	3.035213122713280e-04
4.553731670028220e-02	1.011429507309466e-03	3.295047031057161e-02	8.786268395448934e-06	2.627769221335871e-03	2.704002221282337e-07	1.391738086319547e-07	3.931883162722859e-07	3.500369725101827e-11	7.814324040733955e-11	5.527491710713531e-10	3.307857151396166e-04
5.144804265932264e-02	1.295198213353013e-03	3.700315669960185e-02	-2.001320528330072e-05	2.623531569880227e-03	4.321612720934185e-07	2.194475454127584e-07	6.304497786825300e-07	-5.555893980054614e-10	-1.214711876514527e-11	7.262772689283211e-10	3.585389648541471e-04
5.735876861836307e-02	1.616318358098728e-03	4.104728390572310e-02	-2.022368743032718e-06	2.615767740353149e-03	6.596429817770168e-07	3.311079857217735e-07	9.641887836990799e-07	-1.626817620725259e-10	-2.317220281244426e-10	8.987909969282730e-10	3.868242392214716e-04
6.326949457740351e-02	1.974364115446576e-03	4.507722356459179e-02	-2.130016142574195e-06	2.607325790389289e-03	9.686503709162124e-07	4.814868209250576e-07	1.417525483893436e-06	-2.704237008788682e-10	-5.504891742167480e-10	1.132205057004150e-09	4.156766510362300e-04
6.918022053644397e-02	2.368994391262549e-03	4.909233325758035e-02	-2.116679070506162e-06	2.599442462738247e-03	1.376465163117914e-06	6.787836314203919e-07	2.015930900313976e-06	-4.020485449870015e-10	-9.448658200351261e-10	1.379969331626200e-09	4.451017826367150e-04
7.509094649548441e-02	2.800007076699195e-03	5.309437032475377e-02	-1.827322336108385e-06	2.592358912458057e-03	1.902637198145607e-06	9.320906485879952e-07	2.788045628312030e-06	-5.505427041226551e-10	-1.402385569913565e-09	1.661703712636771e-09	4.751056687167765e-04
8.100167245452485e-02	3.267381882089505e-03	5.708630342977835e-02	-1.594444588987267e-06	2.586027968753084e-03	2.568427057860290e-06	1.251431243292870e-06	3.765162888171974e-06	-7.205277850670467e-10	-1.919375019919277e-09	1.992459527138132e-09	5.056955152992882e-04
8.691239841356528e-02	3.771313203698676e-03	6.107173308035205e-02	-1.413032815900652e-06	2.580432054991383e-03	3.397100577631405e-06	1.647826991503030e-06	4.981562446391299e-06	-9.179113113695820e-10	-2.487641155529388e-09	2.341959733480223e-09	5.368749746560105e-04
9.282312437260572e-02	4.309431796639527e-03	6.503652816526929e-02	3.818567265309285e-05	2.574444986588789e-03	4.401486075095687e-06	2.131158484112299e-06	6.459974160964309e-06	3.588575434776517e-09	-3.232591832469839e-09	3.062405739714106e-09	5.686058354233054e-04
9.873385033164618e-02	4.886438010410658e-03	6.901561563880773e-02	3.365740351698242e-05	2.570272662148896e-03	5.633281377721667e-06	2.718162474709227e-06	8.268821736849509e-06	2.679613610413892e-09	-3.876201147943696e-09	3.449267924815091e-09	6.009639119534342e-04
1.046445762906866e-01	5.500208430533699e-03	7.299146535869362e-02	2.981779603274835e-05	2.566526899076794e-03	7.109877959505144e-06	3.420125582316473e-06	1.043677043238544e-05	1.749170854436764e-09	-4.567618416032927e-09	3.884215249941680e-09	6.339147473262471e-04
1.105553022497271e-01	6.151004923742107e-03	7.696584249270910e-02	2.676766854999674e-05	2.563133932295072e-03	8.863611700104104e-06	4.251641357781900e-06	1.301074564274074e-05	8.188176901737767e-10	-5.313017561501944e-09	4.382312250995716e-09	6.674629910043090e-04
1.164660282087675e-01	6.838868154294679e-03	8.093882818874294e-02	2.406161604022628e-05	2.559914623044931e-03	1.092840697308611e-05	5.227910843201360e-06	1.603988421003467e-05	-1.626678438574151e-10	-6.142644224270465e-09	4.878585049165770e-09	7.016090903942374e-04
1.223767541678079e-01	7.563752905683664e-03	8.491010026042022e-02	2.184060501936334e-05	2.556924442354734e-03	1.333835453613942e-05	6.364900853604453e-06	1.957421964330310e-05	-1.148173916737454e-09	-7.038236834765432e-09	5.412608464401495e-09	7.363523174276962e-04
